status,gender1,gender2,age1,age2,couples
4,M,F,18,26,879
4,M,F,18,27,728
4,M,F,18,28,589
4,M,F,18,29,463
4,M,F,18,30,383
4,M,F,18,31,316
4,M,F,18,32,382
4,M,F,18,33,279
4,M,F,18,34,184
4,M,F,18,35,208
4,M,F,18,36,182
4,M,F,18,37,153
4,M,F,18,38,139
4,M,F,18,39,110
4,M,F,18,40,112
4,M,F,18,41,102
4,M,F,18,42,112
4,M,F,18,43,110
4,M,F,18,44,97
4,M,F,18,45,92
4,M,F,18,46,85
4,M,F,18,47,90
4,M,F,18,48,64
4,M,F,18,49,39
4,M,F,18,50,48
4,M,F,18,51,35
4,M,F,18,52,43
4,M,F,18,53,45
4,M,F,18,54,29
4,M,F,18,55,26
4,M,F,18,56,36
4,M,F,18,57,40
4,M,F,18,58,28
4,M,F,18,59,13
4,M,F,18,60,8
4,M,F,18,61,11
4,M,F,18,62,21
4,M,F,18,63,19
4,M,F,18,64,8
4,M,F,18,65,12
4,M,F,18,66,12
4,M,F,18,67,86
4,M,F,18,68,46
4,M,F,18,69,15
4,M,F,18,70,8
4,M,F,18,71,9
4,M,F,18,72,13
4,M,F,18,73,16
4,M,F,18,74,12
4,M,F,18,75,6
4,M,F,18,76,14
4,M,F,18,77,6
4,M,F,18,78,10
4,M,F,18,79,11
4,M,F,18,80,5
4,M,F,18,81,8
4,M,F,18,82,12
4,M,F,18,83,5
4,M,F,18,84,10
4,M,F,18,85,12
4,M,F,18,86,8
4,M,F,18,87,8
4,M,F,18,88,6
4,M,F,18,89,6
4,M,F,18,90,19
4,M,F,18,91,14
4,M,F,18,92,20
4,M,F,18,93,34
4,M,F,18,94,27
4,M,F,18,95,16
4,M,F,18,96,22
4,M,F,18,97,30
4,M,F,18,98,17
4,M,F,18,99,32
4,M,F,18,100,44
4,M,F,18,101,36
4,M,F,18,102,166
4,M,F,18,103,96
4,M,F,18,104,10
4,M,F,18,105,9
4,M,F,18,106,11
4,M,F,18,107,141
4,M,F,18,108,76
4,M,F,18,110,2
4,M,F,18,112,7
4,M,F,18,113,5
4,M,F,19,13,1225
4,M,F,19,14,5789
4,M,F,19,15,15722
4,M,F,19,16,27802
4,M,F,19,17,39281
4,M,F,19,18,50255
4,M,F,19,19,46273
4,M,F,19,20,22391
4,M,F,19,21,9612
4,M,F,19,22,6384
4,M,F,19,23,3771
4,M,F,19,24,2017
4,M,F,19,25,1611
4,M,F,19,26,1176
4,M,F,19,27,911
4,M,F,19,28,789
4,M,F,19,29,646
4,M,F,19,30,520
4,M,F,19,31,385
4,M,F,19,32,410
4,M,F,19,33,326
4,M,F,19,34,208
4,M,F,19,35,217
4,M,F,19,36,170
4,M,F,19,37,145
4,M,F,19,38,126
4,M,F,19,39,121
4,M,F,19,40,134
4,M,F,19,41,107
4,M,F,19,42,138
4,M,F,19,43,99
4,M,F,19,44,101
4,M,F,19,45,82
4,M,F,19,46,78
4,M,F,19,47,75
4,M,F,19,48,54
4,M,F,19,49,41
4,M,F,19,50,48
4,M,F,19,51,39
4,M,F,19,52,51
4,M,F,19,53,33
4,M,F,19,54,30
4,M,F,19,55,20
4,M,F,19,56,23
4,M,F,19,57,25
4,M,F,19,58,12
4,M,F,19,59,12
4,M,F,19,60,19
4,M,F,19,61,13
4,M,F,19,62,28
4,M,F,19,63,22
4,M,F,19,64,5
4,M,F,19,65,20
4,M,F,19,66,9
4,M,F,19,67,112
4,M,F,19,68,71
4,M,F,19,69,11
4,M,F,19,70,6
4,M,F,19,71,13
4,M,F,19,72,13
4,M,F,19,73,10
4,M,F,19,74,13
4,M,F,19,75,12
4,M,F,19,76,4
4,M,F,19,77,12
4,M,F,19,78,14
4,M,F,19,79,9
4,M,F,19,80,7
4,M,F,19,81,9
4,M,F,19,82,11
4,M,F,19,83,13
4,M,F,19,84,8
4,M,F,19,85,15
4,M,F,19,86,7
4,M,F,19,87,9
4,M,F,19,88,4
4,M,F,19,89,12
4,M,F,19,90,16
4,M,F,19,91,10
4,M,F,19,92,30
4,M,F,19,93,39
4,M,F,19,94,19
4,M,F,19,95,20
4,M,F,19,96,19
4,M,F,19,97,24
4,M,F,19,98,16
4,M,F,19,99,28
4,M,F,19,100,36
4,M,F,19,101,41
4,M,F,19,102,172
4,M,F,19,103,94
4,M,F,19,104,6
4,M,F,19,105,7
4,M,F,19,106,15
4,M,F,19,107,173
4,M,F,19,108,85
4,M,F,19,109,1
4,M,F,19,110,1
4,M,F,19,111,3
4,M,F,19,112,9
4,M,F,19,113,9
4,M,F,20,13,729
4,M,F,20,14,3577
4,M,F,20,15,9771
4,M,F,20,16,18379
4,M,F,20,17,29276
4,M,F,20,18,42445
4,M,F,20,19,48906
4,M,F,20,20,43034
4,M,F,20,21,22148
4,M,F,20,22,11344
4,M,F,20,23,5927
4,M,F,20,24,3276
4,M,F,20,25,2374
4,M,F,20,26,1686
4,M,F,20,27,1231
4,M,F,20,28,1018
4,M,F,20,29,720
4,M,F,20,30,686
4,M,F,20,31,475
4,M,F,20,32,458
4,M,F,20,33,378
4,M,F,20,34,266
4,M,F,20,35,243
4,M,F,20,36,217
4,M,F,20,37,168
4,M,F,20,38,180
4,M,F,20,39,140
4,M,F,20,40,131
4,M,F,20,41,110
4,M,F,20,42,109
4,M,F,20,43,119
4,M,F,20,44,89
4,M,F,20,45,66
4,M,F,20,46,73
4,M,F,20,47,65
4,M,F,20,48,60
4,M,F,20,49,59
4,M,F,20,50,37
4,M,F,20,51,34
4,M,F,20,52,59
4,M,F,20,53,43
4,M,F,20,54,32
4,M,F,20,55,29
4,M,F,20,56,21
4,M,F,20,57,24
4,M,F,20,58,24
4,M,F,20,59,14
4,M,F,20,60,12
4,M,F,20,61,14
4,M,F,20,62,27
4,M,F,20,63,14
4,M,F,20,64,5
4,M,F,20,65,20
4,M,F,20,66,9
4,M,F,20,67,114
4,M,F,20,68,72
4,M,F,20,69,16
4,M,F,20,70,14
4,M,F,20,71,7
4,M,F,20,72,15
4,M,F,20,73,12
4,M,F,20,74,11
4,M,F,20,75,10
4,M,F,20,76,6
4,M,F,20,77,6
4,M,F,20,78,12
4,M,F,20,79,8
4,M,F,20,80,11
4,M,F,20,81,6
4,M,F,20,82,12
4,M,F,20,83,10
4,M,F,20,84,10
4,M,F,20,85,10
4,M,F,20,86,9
4,M,F,20,87,10
4,M,F,20,88,8
4,M,F,20,89,9
4,M,F,20,90,8
4,M,F,20,91,12
4,M,F,20,92,27
4,M,F,20,93,36
4,M,F,20,94,24
4,M,F,20,95,10
4,M,F,20,96,18
4,M,F,20,97,12
4,M,F,20,98,19
4,M,F,20,99,32
4,M,F,20,100,41
4,M,F,20,101,29
4,M,F,20,102,205
4,M,F,20,103,79
4,M,F,20,104,9
4,M,F,20,105,15
4,M,F,20,106,9
4,M,F,20,107,163
4,M,F,20,108,83
4,M,F,20,109,1
4,M,F,20,110,3
4,M,F,20,112,14
4,M,F,20,113,4
4,M,F,21,12,1
4,M,F,21,13,499
4,M,F,21,14,2295
4,M,F,21,15,5894
4,M,F,21,16,11849
4,M,F,21,17,19893
4,M,F,21,18,32034
4,M,F,21,19,41531
4,M,F,21,20,46019
4,M,F,21,21,42139
4,M,F,21,22,23836
4,M,F,21,23,11349
4,M,F,21,24,6007
4,M,F,21,25,3985
4,M,F,21,26,2631
4,M,F,21,27,1977
4,M,F,21,28,1353
4,M,F,21,29,1072
4,M,F,21,30,851
4,M,F,21,31,701
4,M,F,21,32,603
4,M,F,21,33,431
4,M,F,21,34,318
4,M,F,21,35,266
4,M,F,21,36,254
4,M,F,21,37,214
4,M,F,21,38,188
4,M,F,21,39,164
4,M,F,21,40,152
4,M,F,21,41,138
4,M,F,21,42,120
4,M,F,21,43,104
4,M,F,21,44,77
4,M,F,21,45,71
4,M,F,21,46,78
4,M,F,21,47,80
4,M,F,21,48,55
4,M,F,21,49,66
4,M,F,21,50,47
4,M,F,21,51,30
4,M,F,21,52,44
4,M,F,21,53,29
4,M,F,21,54,29
4,M,F,21,55,25
4,M,F,21,56,16
4,M,F,21,57,28
4,M,F,21,58,24
4,M,F,21,59,15
4,M,F,21,60,13
4,M,F,21,61,14
4,M,F,21,62,27
4,M,F,21,63,14
4,M,F,21,64,4
4,M,F,21,65,8
4,M,F,21,66,6
4,M,F,21,67,145
4,M,F,21,68,58
4,M,F,21,69,8
4,M,F,21,70,7
4,M,F,21,71,4
4,M,F,21,72,11
4,M,F,21,73,12
4,M,F,21,74,5
4,M,F,21,75,6
4,M,F,21,76,7
4,M,F,21,77,5
4,M,F,21,78,10
4,M,F,21,79,7
4,M,F,21,80,10
4,M,F,21,81,5
4,M,F,21,82,16
4,M,F,21,83,7
4,M,F,21,84,12
4,M,F,21,85,13
4,M,F,21,86,3
4,M,F,21,87,12
4,M,F,21,88,8
4,M,F,21,89,5
4,M,F,21,90,13
4,M,F,21,91,9
4,M,F,21,92,18
4,M,F,21,93,35
4,M,F,21,94,30
4,M,F,21,95,11
4,M,F,21,96,11
4,M,F,21,97,14
4,M,F,21,98,15
4,M,F,21,99,22
4,M,F,21,100,46
4,M,F,21,101,31
4,M,F,21,102,191
4,M,F,21,103,84
4,M,F,21,104,10
4,M,F,21,105,8
4,M,F,21,106,8
4,M,F,21,107,122
4,M,F,21,108,94
4,M,F,21,111,2
4,M,F,21,112,14
4,M,F,21,113,7
4,M,F,22,13,780
4,M,F,22,14,3007
4,M,F,22,15,6148
4,M,F,22,16,10029
4,M,F,22,17,16081
4,M,F,22,18,26495
4,M,F,22,19,36445
4,M,F,22,20,43850
4,M,F,22,21,49180
4,M,F,22,22,48628
4,M,F,22,23,27476
4,M,F,22,24,13242
4,M,F,22,25,7837
4,M,F,22,26,5223
4,M,F,22,27,3749
4,M,F,22,28,2733
4,M,F,22,29,2045
4,M,F,22,30,1687
4,M,F,22,31,1305
4,M,F,22,32,1211
4,M,F,22,33,928
4,M,F,22,34,666
4,M,F,22,35,553
4,M,F,22,36,471
4,M,F,22,37,421
4,M,F,22,38,340
4,M,F,22,39,319
4,M,F,22,40,276
4,M,F,22,41,211
4,M,F,22,42,223
4,M,F,22,43,228
4,M,F,22,44,162
4,M,F,22,45,125
4,M,F,22,46,118
4,M,F,22,47,98
4,M,F,22,48,93
4,M,F,22,49,81
4,M,F,22,50,86
4,M,F,22,51,65
4,M,F,22,52,101
4,M,F,22,53,76
4,M,F,22,54,48
4,M,F,22,55,47
4,M,F,22,56,29
4,M,F,22,57,52
4,M,F,22,58,47
4,M,F,22,59,27
4,M,F,22,60,26
4,M,F,22,61,35
4,M,F,22,62,53
4,M,F,22,63,31
4,M,F,22,64,18
4,M,F,22,65,19
4,M,F,22,66,13
4,M,F,22,67,212
4,M,F,22,68,118
4,M,F,22,69,12
4,M,F,22,70,8
4,M,F,22,71,11
4,M,F,22,72,27
4,M,F,22,73,21
4,M,F,22,74,9
4,M,F,22,75,19
4,M,F,22,76,6
4,M,F,22,77,13
4,M,F,22,78,11
4,M,F,22,79,17
4,M,F,22,80,14
4,M,F,22,81,8
4,M,F,22,82,18
4,M,F,22,83,19
4,M,F,22,84,12
4,M,F,22,85,9
4,M,F,22,86,10
4,M,F,22,87,17
4,M,F,22,88,20
4,M,F,22,89,10
4,M,F,22,90,22
4,M,F,22,91,18
4,M,F,22,92,37
4,M,F,22,93,56
4,M,F,22,94,35
4,M,F,22,95,19
4,M,F,22,96,17
4,M,F,22,97,18
4,M,F,22,98,22
4,M,F,22,99,37
4,M,F,22,100,44
4,M,F,22,101,39
4,M,F,22,102,213
4,M,F,22,103,111
4,M,F,22,104,12
4,M,F,22,105,13
4,M,F,22,106,14
4,M,F,22,107,175
4,M,F,22,108,95
4,M,F,22,111,1
4,M,F,22,112,19
4,M,F,22,113,11
4,M,F,23,13,505
4,M,F,23,14,1812
4,M,F,23,15,3626
4,M,F,23,16,6159
4,M,F,23,17,10419
4,M,F,23,18,18961
4,M,F,23,19,28519
4,M,F,23,20,37593
4,M,F,23,21,46685
4,M,F,23,22,56380
4,M,F,23,23,55137
4,M,F,23,24,30726
4,M,F,23,25,15644
4,M,F,23,26,9419
4,M,F,23,27,6179
4,M,F,23,28,4388
4,M,F,23,29,3132
4,M,F,23,30,2372
4,M,F,23,31,1857
4,M,F,23,32,1568
4,M,F,23,33,1247
4,M,F,23,34,823
4,M,F,23,35,665
4,M,F,23,36,541
4,M,F,23,37,437
4,M,F,23,38,385
4,M,F,23,39,333
4,M,F,23,40,280
4,M,F,23,41,229
4,M,F,23,42,238
4,M,F,23,43,191
4,M,F,23,44,178
4,M,F,23,45,145
4,M,F,23,46,122
4,M,F,23,47,104
4,M,F,23,48,113
4,M,F,23,49,98
4,M,F,23,50,75
4,M,F,23,51,69
4,M,F,23,52,111
4,M,F,23,53,70
4,M,F,23,54,51
4,M,F,23,55,42
4,M,F,23,56,33
4,M,F,23,57,40
4,M,F,23,58,39
4,M,F,23,59,38
4,M,F,23,60,22
4,M,F,23,61,20
4,M,F,23,62,47
4,M,F,23,63,38
4,M,F,23,64,19
4,M,F,23,65,25
4,M,F,23,66,16
4,M,F,23,67,266
4,M,F,23,68,109
4,M,F,23,69,6
4,M,F,23,70,13
4,M,F,23,71,11
4,M,F,23,72,19
4,M,F,23,73,11
4,M,F,23,74,7
4,M,F,23,75,11
4,M,F,23,76,10
4,M,F,23,77,10
4,M,F,23,78,9
4,M,F,23,79,14
4,M,F,23,80,11
4,M,F,23,81,10
4,M,F,23,82,15
4,M,F,23,83,25
4,M,F,23,84,11
4,M,F,23,85,15
4,M,F,23,86,7
4,M,F,23,87,9
4,M,F,23,88,14
4,M,F,23,89,17
4,M,F,23,90,24
4,M,F,23,91,17
4,M,F,23,92,36
4,M,F,23,93,66
4,M,F,23,94,30
4,M,F,23,95,18
4,M,F,23,96,12
4,M,F,23,97,17
4,M,F,23,98,19
4,M,F,23,99,40
4,M,F,23,100,50
4,M,F,23,101,38
4,M,F,23,102,225
4,M,F,23,103,122
4,M,F,23,104,13
4,M,F,23,105,11
4,M,F,23,106,17
4,M,F,23,107,173
4,M,F,23,108,106
4,M,F,23,109,1
4,M,F,23,110,3
4,M,F,23,111,5
4,M,F,23,112,20
4,M,F,23,113,18
4,M,F,24,13,231
4,M,F,24,14,940
4,M,F,24,15,1868
4,M,F,24,16,3397
4,M,F,24,17,6348
4,M,F,24,18,12884
4,M,F,24,19,20879
4,M,F,24,20,30306
4,M,F,24,21,40971
4,M,F,24,22,53933
4,M,F,24,23,65580
4,M,F,24,24,66042
4,M,F,24,25,36647
4,M,F,24,26,18099
4,M,F,24,27,11206
4,M,F,24,28,7638
4,M,F,24,29,4994
4,M,F,24,30,3783
4,M,F,24,31,2704
4,M,F,24,32,2044
4,M,F,24,33,1590
4,M,F,24,34,1060
4,M,F,24,35,850
4,M,F,24,36,676
4,M,F,24,37,483
4,M,F,24,38,439
4,M,F,24,39,301
4,M,F,24,40,257
4,M,F,24,41,229
4,M,F,24,42,228
4,M,F,24,43,191
4,M,F,24,44,123
4,M,F,24,45,92
4,M,F,24,46,101
4,M,F,24,47,86
4,M,F,24,48,86
4,M,F,24,49,51
4,M,F,24,50,54
4,M,F,24,51,43
4,M,F,24,52,71
4,M,F,24,53,72
4,M,F,24,54,41
4,M,F,24,55,42
4,M,F,24,56,28
4,M,F,24,57,23
4,M,F,24,58,29
4,M,F,24,59,21
4,M,F,24,60,16
4,M,F,24,61,16
4,M,F,24,62,53
4,M,F,24,63,36
4,M,F,24,64,14
4,M,F,24,65,10
4,M,F,24,66,8
4,M,F,24,67,264
4,M,F,24,68,115
4,M,F,24,69,11
4,M,F,24,70,10
4,M,F,24,71,7
4,M,F,24,72,30
4,M,F,24,73,9
4,M,F,24,74,10
4,M,F,24,75,11
4,M,F,24,76,7
4,M,F,24,77,7
4,M,F,24,78,8
4,M,F,24,79,5
4,M,F,24,80,17
4,M,F,24,81,13
4,M,F,24,82,14
4,M,F,24,83,21
4,M,F,24,84,12
4,M,F,24,85,18
4,M,F,24,86,8
4,M,F,24,87,12
4,M,F,24,88,15
4,M,F,24,89,15
4,M,F,24,90,13
4,M,F,24,91,22
4,M,F,24,92,32
4,M,F,24,93,61
4,M,F,24,94,34
4,M,F,24,95,11
4,M,F,24,96,12
4,M,F,24,97,14
4,M,F,24,98,23
4,M,F,24,99,37
4,M,F,24,100,63
4,M,F,24,101,41
4,M,F,24,102,243
4,M,F,24,103,126
4,M,F,24,104,12
4,M,F,24,105,20
4,M,F,24,106,21
4,M,F,24,107,178
4,M,F,24,108,119
4,M,F,24,109,2
4,M,F,24,110,1
4,M,F,24,111,7
4,M,F,24,112,20
4,M,F,24,113,18
4,M,F,25,,1
4,M,F,25,13,182
4,M,F,25,14,776
4,M,F,25,15,1485
4,M,F,25,16,2420
4,M,F,25,17,4594
4,M,F,25,18,9256
4,M,F,25,19,15845
4,M,F,25,20,24662
4,M,F,25,21,35363
4,M,F,25,22,50557
4,M,F,25,23,66729
4,M,F,25,24,80715
4,M,F,25,25,81853
4,M,F,25,26,45164
4,M,F,25,27,22779
4,M,F,25,28,14035
4,M,F,25,29,9319
4,M,F,25,30,6492
4,M,F,25,31,4501
4,M,F,25,32,3453
4,M,F,25,33,2432
4,M,F,25,34,1756
4,M,F,25,35,1277
4,M,F,25,36,963
4,M,F,25,37,775
4,M,F,25,38,578
4,M,F,25,39,430
4,M,F,25,40,343
4,M,F,25,41,261
4,M,F,25,42,254
4,M,F,25,43,247
4,M,F,25,44,192
4,M,F,25,45,152
4,M,F,25,46,117
4,M,F,25,47,89
4,M,F,25,48,88
4,M,F,25,49,69
4,M,F,25,50,64
4,M,F,25,51,63
4,M,F,25,52,88
4,M,F,25,53,63
4,M,F,25,54,55
4,M,F,25,55,46
4,M,F,25,56,24
4,M,F,25,57,29
4,M,F,25,58,24
4,M,F,25,59,24
4,M,F,25,60,15
4,M,F,25,61,20
4,M,F,25,62,55
4,M,F,25,63,39
4,M,F,25,64,15
4,M,F,25,65,17
4,M,F,25,66,13
4,M,F,25,67,302
4,M,F,25,68,133
4,M,F,25,69,10
4,M,F,25,70,8
4,M,F,25,71,12
4,M,F,25,72,21
4,M,F,25,73,17
4,M,F,25,74,15
4,M,F,25,75,13
4,M,F,25,76,4
4,M,F,25,77,11
4,M,F,25,78,12
4,M,F,25,79,16
4,M,F,25,80,16
4,M,F,25,81,11
4,M,F,25,82,23
4,M,F,25,83,24
4,M,F,25,84,18
4,M,F,25,85,21
4,M,F,25,86,13
4,M,F,25,87,16
4,M,F,25,88,10
4,M,F,25,89,20
4,M,F,25,90,19
4,M,F,25,91,25
4,M,F,25,92,37
4,M,F,25,93,73
4,M,F,25,94,42
4,M,F,25,95,9
4,M,F,25,96,11
4,M,F,25,97,29
4,M,F,25,98,16
4,M,F,25,99,32
4,M,F,25,100,64
4,M,F,25,101,43
4,M,F,25,102,292
4,M,F,25,103,135
4,M,F,25,104,24
4,M,F,25,105,25
4,M,F,25,106,35
4,M,F,25,107,222
4,M,F,25,108,134
4,M,F,25,109,3
4,M,F,25,110,4
4,M,F,25,111,3
4,M,F,25,112,27
4,M,F,25,113,25
4,M,F,26,,1
4,M,F,26,13,168
4,M,F,26,14,549
4,M,F,26,15,1117
4,M,F,26,16,1788
4,M,F,26,17,3256
4,M,F,26,18,6843
4,M,F,26,19,12180
4,M,F,26,20,19772
4,M,F,26,21,29904
4,M,F,26,22,44860
4,M,F,26,23,61885
4,M,F,26,24,79087
4,M,F,26,25,96860
4,M,F,26,26,96941
4,M,F,26,27,54827
4,M,F,26,28,27257
4,M,F,26,29,16619
4,M,F,26,30,11222
4,M,F,26,31,7613
4,M,F,26,32,5422
4,M,F,26,33,3856
4,M,F,26,34,2583
4,M,F,26,35,1860
4,M,F,26,36,1457
4,M,F,26,37,1149
4,M,F,26,38,832
4,M,F,26,39,612
4,M,F,26,40,502
4,M,F,26,41,409
4,M,F,26,42,403
4,M,F,26,43,311
4,M,F,26,44,235
4,M,F,26,45,192
4,M,F,26,46,137
4,M,F,26,47,132
4,M,F,26,48,97
4,M,F,26,49,94
4,M,F,26,50,59
4,M,F,26,51,64
4,M,F,26,52,107
4,M,F,26,53,98
4,M,F,26,54,55
4,M,F,26,55,52
4,M,F,26,56,43
4,M,F,26,57,41
4,M,F,26,58,34
4,M,F,26,59,19
4,M,F,26,60,21
4,M,F,26,61,13
4,M,F,26,62,61
4,M,F,26,63,48
4,M,F,26,64,15
4,M,F,26,65,27
4,M,F,26,66,16
4,M,F,26,67,340
4,M,F,26,68,120
4,M,F,26,69,13
4,M,F,26,70,9
4,M,F,26,71,5
4,M,F,26,72,40
4,M,F,26,73,27
4,M,F,26,74,11
4,M,F,26,75,8
4,M,F,26,76,10
4,M,F,26,77,12
4,M,F,26,78,16
4,M,F,26,79,12
4,M,F,26,80,11
4,M,F,26,81,13
4,M,F,26,82,30
4,M,F,26,83,26
4,M,F,26,84,27
4,M,F,26,85,12
4,M,F,26,86,9
4,M,F,26,87,26
4,M,F,26,88,13
4,M,F,26,89,13
4,M,F,26,90,24
4,M,F,26,91,22
4,M,F,26,92,61
4,M,F,26,93,98
4,M,F,26,94,47
4,M,F,26,95,28
4,M,F,26,96,8
4,M,F,26,97,25
4,M,F,26,98,34
4,M,F,26,99,49
4,M,F,26,100,59
4,M,F,26,101,59
4,M,F,26,102,332
4,M,F,26,103,175
4,M,F,26,104,19
4,M,F,26,105,38
4,M,F,26,106,32
4,M,F,26,107,297
4,M,F,26,108,158
4,M,F,26,109,4
4,M,F,26,110,1
4,M,F,26,111,3
4,M,F,26,112,45
4,M,F,26,113,30
4,M,F,27,13,134
4,M,F,27,14,480
4,M,F,27,15,939
4,M,F,27,16,1396
4,M,F,27,17,2652
4,M,F,27,18,5272
4,M,F,27,19,9913
4,M,F,27,20,16404
4,M,F,27,21,25098
4,M,F,27,22,39127
4,M,F,27,23,56099
4,M,F,27,24,73619
4,M,F,27,25,92646
4,M,F,27,26,110575
4,M,F,27,27,112204
4,M,F,27,28,63068
4,M,F,27,29,31815
4,M,F,27,30,19744
4,M,F,27,31,13029
4,M,F,27,32,9070
4,M,F,27,33,6283
4,M,F,27,34,4058
4,M,F,27,35,2853
4,M,F,27,36,2143
4,M,F,27,37,1694
4,M,F,27,38,1306
4,M,F,27,39,858
4,M,F,27,40,669
4,M,F,27,41,486
4,M,F,27,42,469
4,M,F,27,43,396
4,M,F,27,44,267
4,M,F,27,45,219
4,M,F,27,46,194
4,M,F,27,47,144
4,M,F,27,48,128
4,M,F,27,49,105
4,M,F,27,50,83
4,M,F,27,51,78
4,M,F,27,52,150
4,M,F,27,53,88
4,M,F,27,54,75
4,M,F,27,55,63
4,M,F,27,56,63
4,M,F,27,57,48
4,M,F,27,58,45
4,M,F,27,59,46
4,M,F,27,60,26
4,M,F,27,61,18
4,M,F,27,62,81
4,M,F,27,63,58
4,M,F,27,64,25
4,M,F,27,65,33
4,M,F,27,66,29
4,M,F,27,67,310
4,M,F,27,68,141
4,M,F,27,69,15
4,M,F,27,70,15
4,M,F,27,71,13
4,M,F,27,72,32
4,M,F,27,73,25
4,M,F,27,74,24
4,M,F,27,75,18
4,M,F,27,76,19
4,M,F,27,77,23
4,M,F,27,78,17
4,M,F,27,79,14
4,M,F,27,80,9
4,M,F,27,81,11
4,M,F,27,82,38
4,M,F,27,83,34
4,M,F,27,84,22
4,M,F,27,85,14
4,M,F,27,86,14
4,M,F,27,87,34
4,M,F,27,88,20
4,M,F,27,89,36
4,M,F,27,90,29
4,M,F,27,91,30
4,M,F,27,92,58
4,M,F,27,93,98
4,M,F,27,94,57
4,M,F,27,95,27
4,M,F,27,96,17
4,M,F,27,97,28
4,M,F,27,98,29
4,M,F,27,99,68
4,M,F,27,100,90
4,M,F,27,101,82
4,M,F,27,102,405
4,M,F,27,103,239
4,M,F,27,104,30
4,M,F,27,105,46
4,M,F,27,106,41
4,M,F,27,107,356
4,M,F,27,108,216
4,M,F,27,109,4
4,M,F,27,110,4
4,M,F,27,111,20
4,M,F,27,112,52
4,M,F,27,113,37
4,M,F,28,13,99
4,M,F,28,14,419
4,M,F,28,15,649
4,M,F,28,16,1029
4,M,F,28,17,1958
4,M,F,28,18,4083
4,M,F,28,19,7570
4,M,F,28,20,12638
4,M,F,28,21,20408
4,M,F,28,22,32530
4,M,F,28,23,47995
4,M,F,28,24,65062
4,M,F,28,25,83795
4,M,F,28,26,101262
4,M,F,28,27,121616
4,M,F,28,28,121118
4,M,F,28,29,67292
4,M,F,28,30,35302
4,M,F,28,31,21557
4,M,F,28,32,14492
4,M,F,28,33,9601
4,M,F,28,34,6174
4,M,F,28,35,4378
4,M,F,28,36,3072
4,M,F,28,37,2255
4,M,F,28,38,1686
4,M,F,28,39,1180
4,M,F,28,40,892
4,M,F,28,41,682
4,M,F,28,42,604
4,M,F,28,43,462
4,M,F,28,44,315
4,M,F,28,45,240
4,M,F,28,46,186
4,M,F,28,47,201
4,M,F,28,48,131
4,M,F,28,49,131
4,M,F,28,50,97
4,M,F,28,51,109
4,M,F,28,52,155
4,M,F,28,53,120
4,M,F,28,54,74
4,M,F,28,55,69
4,M,F,28,56,79
4,M,F,28,57,75
4,M,F,28,58,36
4,M,F,28,59,32
4,M,F,28,60,27
4,M,F,28,61,17
4,M,F,28,62,97
4,M,F,28,63,60
4,M,F,28,64,28
4,M,F,28,65,41
4,M,F,28,66,24
4,M,F,28,67,306
4,M,F,28,68,148
4,M,F,28,69,16
4,M,F,28,70,14
4,M,F,28,71,17
4,M,F,28,72,45
4,M,F,28,73,31
4,M,F,28,74,20
4,M,F,28,75,18
4,M,F,28,76,20
4,M,F,28,77,26
4,M,F,28,78,16
4,M,F,28,79,23
4,M,F,28,80,19
4,M,F,28,81,13
4,M,F,28,82,41
4,M,F,28,83,36
4,M,F,28,84,47
4,M,F,28,85,29
4,M,F,28,86,33
4,M,F,28,87,31
4,M,F,28,88,33
4,M,F,28,89,34
4,M,F,28,90,39
4,M,F,28,91,20
4,M,F,28,92,76
4,M,F,28,93,117
4,M,F,28,94,57
4,M,F,28,95,37
4,M,F,28,96,21
4,M,F,28,97,36
4,M,F,28,98,31
4,M,F,28,99,66
4,M,F,28,100,79
4,M,F,28,101,59
4,M,F,28,102,432
4,M,F,28,103,226
4,M,F,28,104,34
4,M,F,28,105,42
4,M,F,28,106,34
4,M,F,28,107,439
4,M,F,28,108,229
4,M,F,28,109,11
4,M,F,28,110,9
4,M,F,28,111,12
4,M,F,28,112,94
4,M,F,28,113,50
4,M,F,29,13,101
4,M,F,29,14,326
4,M,F,29,15,537
4,M,F,29,16,700
4,M,F,29,17,1357
4,M,F,29,18,2981
4,M,F,29,19,5662
4,M,F,29,20,9351
4,M,F,29,21,15529
4,M,F,29,22,25751
4,M,F,29,23,38522
4,M,F,29,24,54200
4,M,F,29,25,71978
4,M,F,29,26,89717
4,M,F,29,27,108149
4,M,F,29,28,125841
4,M,F,29,29,121389
4,M,F,29,30,70155
4,M,F,29,31,36856
4,M,F,29,32,22568
4,M,F,29,33,14524
4,M,F,29,34,9193
4,M,F,29,35,6255
4,M,F,29,36,4333
4,M,F,29,37,2954
4,M,F,29,38,2213
4,M,F,29,39,1595
4,M,F,29,40,1131
4,M,F,29,41,836
4,M,F,29,42,709
4,M,F,29,43,531
4,M,F,29,44,362
4,M,F,29,45,285
4,M,F,29,46,232
4,M,F,29,47,209
4,M,F,29,48,159
4,M,F,29,49,116
4,M,F,29,50,108
4,M,F,29,51,93
4,M,F,29,52,169
4,M,F,29,53,141
4,M,F,29,54,70
4,M,F,29,55,83
4,M,F,29,56,60
4,M,F,29,57,71
4,M,F,29,58,54
4,M,F,29,59,49
4,M,F,29,60,45
4,M,F,29,61,29
4,M,F,29,62,102
4,M,F,29,63,82
4,M,F,29,64,33
4,M,F,29,65,44
