data	1926	246319.4	151671.6	11205.9	1524	410720.9	410720.9	0.599724533
data	1927	246319.4	151671.6	11205.9	1524	410720.9	410720.9	0.599724533
data	1928	246319.4	151671.6	11205.9	1524	410720.9	410720.9	0.599724533
data	1929	246319.4	151671.6	11205.9	1524	410720.9	410720.9	0.599724533
data	1930	34756.6	16003.7	1659.5	423.3	52843.1	52843.1	0.657732041
data	1931	34756.6	16003.7	1659.5	423.3	52843.1	52843.1	0.657732041
data	1932	34756.6	16003.7	1659.5	423.3	52843.1	52843.1	0.657732041
data	1933	34756.6	16003.7	1659.5	423.3	52843.1	52843.1	0.657732041
data	1934	34756.6	16003.7	1659.5	423.3	52843.1	52843.1	0.657732041
data	1935	34756.6	16003.7	1659.5	423.3	52843.1	52843.1	0.657732041
data	1936	34756.6	16003.7	1659.5	423.3	52843.1	52843.1	0.657732041
data	1937	34756.6	16003.7	1659.5	423.3	52843.1	52843.1	0.657732041
data	1938	34756.6	16003.7	1659.5	423.3	52843.1	52843.1	0.657732041
data	1939	34756.6	16003.7	1659.5	423.3	52843.1	52843.1	0.657732041
data	1940	62114.7	35480.4	3702.8	2206	103503.9	103503.9	0.600119416
data	1941	62114.7	35480.4	3702.8	2206	103503.9	103503.9	0.600119416
data	1942	62114.7	35480.4	3702.8	2206	103503.9	103503.9	0.600119416
data	1943	62114.7	35480.4	3702.8	2206	103503.9	103503.9	0.600119416
data	1944	62114.7	35480.4	3702.8	2206	103503.9	103503.9	0.600119416
data	1945	62114.7	35480.4	3702.8	2206	103503.9	103503.9	0.600119416
data	1946	62114.7	35480.4	3702.8	2206	103503.9	103503.9	0.600119416
data	1947	62114.7	35480.4	3702.8	2206	103503.9	103503.9	0.600119416
data	1948	62114.7	35480.4	3702.8	2206	103503.9	103503.9	0.600119416
data	1949	62114.7	35480.4	3702.8	2206	103503.9	103503.9	0.600119416
data	1950	132572.7	99694.4	15324.9	3955.9	251547.9	251547.9	0.527027656
data	1951	132572.7	99694.4	15324.9	3955.9	251547.9	251547.9	0.527027656
data	1952	132572.7	99694.4	15324.9	3955.9	251547.9	251547.9	0.527027656
data	1953	132572.7	99694.4	15324.9	3955.9	251547.9	251547.9	0.527027656
data	1954	132572.7	99694.4	15324.9	3955.9	251547.9	251547.9	0.527027656
data	1955	132572.7	99694.4	15324.9	3955.9	251547.9	251547.9	0.527027656
data	1956	132572.7	99694.4	15324.9	3955.9	251547.9	251547.9	0.527027656
